nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nF,nCl,nI,nX,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS8m,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS0p,AATS1p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC0m,ATSC1m,ATSC4m,ATSC5m,ATSC7m,ATSC8m,ATSC0v,ATSC2v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,AATSC0c,AATSC1c,AATSC2c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC7v,AATSC8v,AATSC0p,AATSC0i,GATS2c,GATS6c,GATS7c,GATS8c,GATS6m,GATS8m,GATS8v,GATS2e,GATS5e,GATS6e,GATS8e,GATS7p,GATS8p,GATS8i,GATS5s,GATS7s,GATS8s,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsM,bpol,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin6_Bhv,SpMin7_Bhv,SpMin8_Bhv,SpMax4_Bhe,SpMax5_Bhe,SpMax6_Bhe,SpMax7_Bhe,SpMax8_Bhe,SpMin5_Bhe,SpMin6_Bhe,SpMin7_Bhe,SpMin8_Bhe,SpMax4_Bhp,SpMax5_Bhp,SpMax6_Bhp,SpMax7_Bhp,SpMax8_Bhp,SpMin5_Bhp,SpMin6_Bhp,SpMin7_Bhp,SpMin8_Bhp,SpMax4_Bhi,SpMax5_Bhi,SpMax6_Bhi,SpMax7_Bhi,SpMax8_Bhi,SpMin4_Bhi,SpMin5_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMin8_Bhi,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax6_Bhs,SpMax7_Bhs,SpMax8_Bhs,SpMin4_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin7_Bhs,SpMin8_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,SCH-7,SC-5,VC-3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,Sv,Sse,Spe,Sare,Sp,Si,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,nHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint9,nHsOH,nHsNH2,nHssNH,nHdsCH,nHaaCH,nHCsats,nHCsatu,nHother,nsCH3,nssCH2,ndsCH,naaCH,nsssCH,ndssC,naasC,naaaC,nssssC,nsNH2,nssNH,naaN,nsssN,nsOH,ndO,nssO,nsOm,nsF,nssS,nsCl,nsI,SHBd,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHsOH,SHdsCH,SHaaCH,SHCsats,SHCsatu,SHother,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SsNH2,SssNH,SaaNH,SsssN,SsOH,SsF,SdsssP,SssS,SddssS,SsCl,minHBint2,minHBint3,minHBint4,minHBint6,minHBint7,minHBint8,minHBint9,minHCsatu,minsCH3,mindCH2,minssCH2,mintCH,mindsCH,minaaCH,minsssCH,minaaaC,minsNH2,minaaNH,minsssN,minsOH,minsOm,minsF,mindsssP,minssS,minddssS,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint9,maxHCsatu,maxsCH3,maxdCH2,maxssCH2,maxtCH,maxdsCH,maxaaCH,maxsNH2,maxaaNH,maxsssN,maxsOH,maxsF,ETA_Alpha,ETA_Psi_1,ETA_Beta,ETA_Beta_s,ETA_Beta_ns,ETA_Beta_ns_d,ETA_Eta_L,ETA_Eta_R_L,ETA_Eta_F_L,ETA_Eta_B_RC,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEN-12,MDEN-22,MLFER_A,MLFER_BH,MLFER_BO,MLFER_E,MLFER_L,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nRing,n6Ring,nFRing,nF6Ring,nF10Ring,nF11Ring,nFG12Ring,nTRing,nT6Ring,nT10Ring,nT11Ring,nTG12Ring,nHeteroRing,n6HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nFG12HeteroRing,nT6HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nTG12HeteroRing,nRotB,nRotBt,LipinskiFailures,topoRadius,topoDiameter,topoShape,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VR1_D,VR2_D,VR3_D,TopoPSA,VABC,VAdjMat,MWC2,MWC3,MWC4,MWC5,MWC6,MWC7,MWC8,MWC9,MWC10,TWC,SRW2,SRW4,SRW6,SRW8,SRW10,TSRW,MW,AMW,WTPT-1,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
-0.3044195733804575,-0.6968223417909296,-0.05846569611643869,-0.7620644067292867,-0.22377695332968955,1.6329162751883533,2.02876098030705,-0.2691978265782142,0.01236768973406988,-0.4786334826486303,-0.18426728594971753,2.4692714770071227,-0.6700582584764985,-0.23226183481913237,-0.3825390746701016,-0.08827108555756896,-0.43467164477391806,-0.21932469981119676,-0.09143964611808462,0.02165504424508513,-0.09888408677450376,-0.08323529032284782,-0.153013522243552,-0.0874053218298952,-0.14905118833075306,-0.18620115930446163,-0.14157020421239833,-0.10338144360425067,-0.05624609333677926,-0.17050732065309007,-0.16183020855905872,-0.18857626112074047,-0.12632210514314549,-0.08819146246891602,-0.17001450106005764,-0.2582111627842111,-0.14022297665177355,-0.26974766996353006,-0.34899119604399065,-0.33159561416815553,-0.39315540225989093,-0.3569230960449137,-0.1426660057792268,-0.16039669510947496,-0.17055648985854271,-0.20847634272570242,-0.17963252751575648,-0.293107232898669,-0.2664451574913266,-0.266932586251929,-0.21610111676481528,-0.12017102046432629,-0.18391564470757726,-0.24264780932293756,-0.10370187322039744,-0.269581828566402,-0.352811661345746,-0.3201233269954145,-0.40987948383800477,-0.38762237884949846,-0.12468592634857274,-0.12810745571897883,-0.09995811145543822,-0.042740169036008184,0.07823923406231145,0.141500522700553,0.02602537455808267,0.16351106553606276,-0.020436370491274097,0.9136890835035639,1.052419278201706,0.3937193924325808,0.21555499994611832,-0.005912089270131049,0.030607345724978457,0.20940445472784447,0.12095821297754944,0.16252441255742078,0.18917915748953731,0.18479890036184732,0.1788564636229167,-0.04979324076710909,-0.07099119388814362,0.2937887544219693,0.15680262372506096,0.3179071368524678,1.0659334567135867,0.16291660797366334,0.28239120363567305,0.36665081401685246,0.04856746060028498,-0.05003147683021867,0.269307565905192,0.2996050247787788,-0.06177730953769012,0.05989981355309148,-0.050539751755474906,-0.4255847109992417,0.3963390347800759,0.483440993229282,-0.6415587903070895,0.0934745943450346,-0.2450133036882368,-0.0969892472579039,0.05253127814085796,-0.3541046311026054,-0.18015016774817755,0.4409052220913177,-0.3981507462060062,0.47585205931191593,-0.6979160177610279,-1.130637234890957,-0.15713131729712954,1.1267504857045698,-0.46645910550728875,-0.24235024559960008,-0.02877768022151212,-0.49973200724907757,0.6240226818527109,0.06413454071823102,-0.762372362956699,0.6584045194848472,-0.11957441231531814,0.2601754573883439,-0.05824381087143083,-0.647144355456075,0.1489574201727095,0.5101777693751929,-0.037681009827584384,0.3963008464440135,-0.660177951717598,-0.5804806868389707,-1.4165122337588019,0.9142681368812501,0.11255881958054816,-0.5491240094234512,-0.04858355422725217,0.04778485371143156,-0.0475013663942509,-0.15100203136749915,0.033182582383860654,0.015361874874058101,0.14755657347534923,0.07653104937238925,-0.14027046644995567,-0.13925632952613126,0.2897459281643046,-0.44249499686194066,0.6202592353977944,0.6352648319711095,0.29397426829530793,0.7614240524139114,-0.7615434633110918,-0.19269296235394204,0.6303099975328137,-0.06426129369057515,0.22376298880002898,-0.8869312204251671,0.8545890321731776,0.12672463824310257,-0.21787252375326055,0.4374353053635343,-0.29319076388625687,-0.037370283860862184,-0.4355764903758795,-0.2335364433328164,0.19856022735112422,-0.45638892880431586,0.06278489318513822,0.07477992515083137,-0.06192005172460975,-0.6555748983603459,-0.20767093864711222,-0.3383018717563337,-0.3853049590357674,-0.38501678964030495,-0.40770061410839387,-0.38581070393882444,-0.6228012760009204,-0.39668599313655467,-0.3177516377487884,-0.1701268803458037,-0.17646469580052937,-0.2206616307739106,-0.3848886634399157,-0.3846468061001586,-0.40744464012005965,-0.38546027697264035,-0.6218269365397673,-0.3963012618939,-0.3260958546979642,-0.17011912980919358,-0.17646043713382636,-0.22024725913578602,-0.3660545246569201,-0.36925429992003295,-0.3980344562747804,-0.3689910101099442,-0.6089211101927681,-0.3952709050768659,-0.4289023599497854,-0.16533250171700353,-0.17386519556078933,-0.15603062801693665,-0.40450340408378876,-0.4039417610582538,-0.42477052508166924,-0.40381576970446437,-0.6856662182657248,-0.41753059202002846,-0.012712675540137943,-0.17015559522689164,-0.17652218983810086,-0.22060727048669923,-0.3680895683480367,-0.36963791944360375,-0.39679377377406083,-0.3706982416677114,-0.606063384737745,-0.40919189520795946,0.01769711592395141,-0.1642809309714844,-0.17131000395416338,0.005583955392861158,-0.42788455368625483,-0.4258315964851907,-0.4423956935893545,-0.4252990996665788,-0.741103921314973,-0.43848734398643635,0.7599063570740927,-0.17143847545564384,-0.17695198108882926,-0.22270462660722337,-0.5432816965595751,-0.5355884462278269,-0.5687961346103827,-0.5360425025973069,-0.8870518173091146,-0.5641764969673163,0.48383632200356463,-0.05505080544056213,-0.1491038361094225,-0.15376533589846575,-0.21070610205870682,-0.719285900018192,0.2635229855167545,-0.3917193509530778,-0.06769710102757918,-0.08174200463944524,0.28579746949095447,0.2694880143076252,0.14717001291110707,-0.18703333255699534,-0.10378545095318503,-0.7470647271257369,-1.0284217796239195,-0.9744672566250028,-0.9776918070940613,1.7517530977563287,-0.5273706565911037,0.008270732961401548,0.2618018318601461,-0.13501085075645103,0.2909191281547564,-0.00041577789441245506,0.09848116406325425,0.3777153893347267,0.06561458247550846,-0.09838664057942444,-0.03579016916357565,0.23278064544176458,0.24357556061598826,0.5317930148342553,0.05415242382746805,0.2165632148735215,0.3462822790011337,0.1948142815792951,0.05267692166310514,0.3548632772352954,0.40170704718083794,0.4667669052539012,0.07648519115157223,0.1308656748400035,0.3747442128314451,0.30009469681291523,-0.22073063398533638,0.13008026917896448,-0.030347605422558533,0.14726016459995808,0.4827430972087913,-0.011389262513490624,0.19927677568037894,0.2790947532965016,0.24528034978483518,-0.046290391561189206,0.15677829785552697,0.22132442834956817,0.455314602609231,0.44621474620797735,0.1320577339803595,0.20305721152981981,0.35142961260326483,0.404415811390131,0.536974363115943,-0.16327972012357425,0.05970044825735564,-0.13923307411396627,-0.17569293204755673,-0.6162610478507599,-0.12466688635234657,-0.02966117405320798,-0.039679271823709575,0.17939839049532125,0.1493310873275618,0.15823185978304807,0.3802964549001491,-0.366594743416534,-0.07381074254607699,0.15144336130522465,0.01315344257113799,0.6875307219020484,0.2186160633672368,0.2898847866398566,-0.4181778156872672,-0.5273105192248082,-0.48827020299624585,1.5359428537034248,0.07496376772967077,-0.07270168030949879,0.29745303307476073,0.38594626395692744,0.4311799357858227,-0.12485007130076131,-0.16617698175346896,-0.16057615401336803,0.11468326912248164,0.1826470568517767,0.2992997077482332,0.3803161892313764,0.5631832014921033,0.6397629435637496,0.800207712526309,0.7385664530478945,0.005621468740976033,-0.05352946709754037,-0.0505505468178506,-0.15871478139582343,-0.13895864684621345,-0.14375349988356811,-0.12518435849990264,-0.18071984609951386,-0.16320820161087343,-0.2605466028555364,-0.24420643038157697,-0.24091217788065897,-0.224531648189557,-0.25630430223206646,0.43305276474141835,0.1395146893319064,0.09449932807812493,0.12615656940834818,0.08627547885415915,0.4887147916346176,0.1695624821684325,0.3084778058916077,-0.20935069305371842,-0.21579515270468366,-0.19407571831804318,0.023814200742069934,1.0367281959562946,-0.21383111041339808,0.585946143581954,-0.4905356855193916,-0.41447126555336256,0.641480075966233,1.6258979494455152,-0.39853076075339045,-0.32548733826552584,0.7970118063545845,0.2718941240340581,1.4545697863802816,-0.5661346061784802,-0.36510489675608476,-0.004157397527882131,-0.49723388875220076,-0.5748861882528853,-0.09360238407916506,0.14983894021438565,-1.083655797983551,-0.36510489675608476,-0.004157397527882131,-0.09312456650746212,-0.8260311433410369,0.48384903013526154,4.5354139671500056,-0.458439252057108,1.4545697863802816,-0.5661346061784802,3.8792234030490476,-0.7388378720452149,0.2718941240340581,-0.9097528540428144,-0.6104053297670644,-0.21407492121590788,-0.23226183481913237,-0.28898209146909437,-0.38067196255523666,-0.08827108555756896,1.2102832469732643,-0.49785529386395144,-0.35751179541130523,-0.1157859359659391,1.107891855890739,-0.3725560777941837,-0.2780756894157072,-0.10525380025891012,1.1097344578040542,0.44354849935796437,-0.36964818784131676,0.2794429261583834,-0.4262116757131592,-0.5624521854442244,0.19615792325500991,0.21354036223274586,-0.13971520286394742,-0.8035696263054389,-0.09165325284383413,-0.3456571572926677,-0.13144526492462127,0.2025237121970241,1.605380898103041,-0.5756317934149948,4.223552561141816,-0.721116012346193,0.24856909668321064,-0.23908339230536663,0.10520407462913338,0.27136514034183246,0.2202644945481089,-0.33466560012216034,-0.5605465130513799,-0.399197755241158,0.0321076493336094,-0.41985786481608084,-0.3512810740381426,0.36138356949143774,2.1957192247864956,-0.7746444608707125,0.8138031256635576,-0.14243689193332867,-0.7936756176056837,-0.09165325284383413,-0.42931638074050665,0.0343543266091694,0.5472234698682377,1.6527434854728476,2.402657229154266,4.4202736315845215,-0.8331998733773316,1.2773572403731581,-0.2453893013145385,-0.34228673216700944,0.11468549672246421,0.2886291938330655,0.24746738164471893,-0.6442330876928726,-0.52740412102025,-0.05819700816048879,1.1969807948488274,-0.5218066552928503,-0.4360143821534035,2.532711701890242,-0.7758963590159014,0.6627453555799425,-0.14243667899100848,-1.4548177733143988,-0.09165325284383413,-0.4312196598845518,0.4055233414115133,2.386085966778621,4.415761474197577,-0.8362296745064919,1.222155011703536,-0.34219335962523195,-0.05534669485323731,-0.09364299981846676,0.797059410082725,0.23756199086034452,1.180406719836185,0.7350196214933006,-0.501907044487892,0.01984256545353609,0.6973785354198988,0.2561232722181451,0.3763161505856658,0.6874706939563503,0.10819677490272073,0.25807839375460007,0.7587198807426137,1.0426520300385713,1.3062905296743619,1.5499011329828751,0.8648463480769664,0.5210142633332726,0.2908847362837474,0.31862380828764725,-0.12040663122908038,0.1923490096210927,-0.061414763081176785,-0.15337097255037618,-0.20879725401140564,-0.19923450438662269,-0.17507730786388712,-1.0979095183554055,-1.017407996018501,-0.8068913448270675,-0.536258759177239,-0.5881356178614912,-0.21330002705071538,0.4415133828337922,0.4851518925699567,-0.038528037858082675,-0.6182126515386086,-0.6195155075968701,-0.5281681489163877,-0.3305657670345354,-0.405134963169188,-0.2505305392170174,-0.5086848995810597,-0.6614460962650479,1.7553952887500577,-0.7842288381110484,-0.40227237576018365,-0.2299963900694485,0.17193196757966805,-0.4509317415944177,0.5261484795676289,-0.3494532536163505,-0.9615280781020048,-0.15329269784901683,-0.44547127043716145,1.1489808589423505,-0.4037956435770888,-0.18121378427225593,-0.4837535798636785,-0.3335353900605034,2.9998110970587306,2.7518769210335856,1.881795796368403,0.20306855216034736,0.13265561936728507,1.6449775341080517,0.453622852270862,0.29589882113451693,0.4441531224618252,0.636355770742698,0.6610128927815471,0.7197633149020308,0.6733728466107655,0.7359655261241131,0.5800080578715063,0.555915371720967,0.619754385579377,0.5887405391484255,1.0002215600159423,1.2237361602920211,1.3435653980658613,1.3360045535299965,1.4946035839704885,1.4832679510138678,1.511245718822372,1.4592729065848327,1.4888101587994993,1.9113513689949169,4.721874373913772,0.9735645830197164,-0.0048416949315993035,0.16063428836325877,-0.125844002743775,-0.5191561041884911,-0.24044054406756316,-0.1685935824327474,0.44019032317131107,-0.041550098643305174,-0.5191561041884911,-0.24111490303455385,-0.1694884823413561,1.9051012724571506,0.6165714058672035,3.4147623507733633,-0.3902866436031013,-0.21908323072622873,-0.10711575504612236,0.555353458896213,3.3441950617905953,-0.3902866436031013,-0.21981106801944367,-0.10815507457283914,-0.8026920578295421,-0.49631212490436977,-0.6513469720004361,-0.026992692572629734,-0.026953356531528257,-0.023165446319589195,-0.018773741649742683,-0.04647766943202066,0.33697039590710365,0.45626752079126226,-0.19912698755754601,0.32301342222480545,-0.04295216290114569,-0.025844888541946623,-0.026056663658526734,-0.025844888677798248,-0.026814296671505415,-0.24031241400648837,-0.2133948320300406,-0.2182605979495559,-0.2561525165146286,0.7603854433114302,-0.22813565721577134,0.20217160116914554,0.42106985793642004,0.4993377982853656,0.5578168512057086,0.6083117165514587,0.6445270817016768,0.6762282564725374,0.6989407826811836,0.7189868613063167,0.7336346036403683,0.22273583562402866,0.3330267534342759,0.439012832693588,0.4941364469959367,0.5230824828057921,0.5363822902163288,0.60429704325376,-0.16299313442541796,-0.0031021687441398515,0.0772191145949041,0.5919525383511928,-0.6749571262203403,2.465339512161962,-0.024106642764051403,0.16033760957225224,-0.7578687917061695,0.23836621488290843
